airline,flightNumber,origin,destination,daysOfWeek,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,scheduledDepartureTime,scheduledArrivalTime,flightTime,flightTimeMinutes,rate
IndiGo,6536,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:15,02:05,125.00,4250
Vistara,998,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,13:10,15:20,02:10,130.00,4420
AirAsia India,811,Ahmedabad,Chennai,Monday,Y,N,N,N,N,N,N,13:10,15:20,02:10,130.00,4420
SpiceJet,4005,Bengaluru,Shirdi Airport,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:20,02:10,130.00,4420
Jet Airways,728,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:25,02:15,135.00,4590
IndiGo,423,Delhi,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:30,02:20,140.00,4760
IndiGo,6223,Mumbai,Dehradun,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:30,02:20,140.00,4760
IndiGo,2164,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:30,02:20,140.00,4760
IndiGo,804,Shirdi Airport,Chennai,"Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,N,13:10,15:35,02:25,145.00,4930
IndiGo,149,Bagdogra,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:35,02:25,145.00,4930
IndiGo,2091,Goa,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:40,02:30,150.00,5100
SpiceJet,183,Chennai,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:45,02:35,155.00,5270
FlyBig,222,Passighat,Guwahati,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,13:10,15:45,02:35,155.00,5270
IndiGo,852,Bengaluru,Dehradun,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,13:10,15:50,02:40,160.00,5440
SpiceJet,284,Patna,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,15:50,02:40,160.00,5440
IndiGo,323,Bagdogra,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,16:00,02:50,170.00,5780
SpiceJet,608,Chennai,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,16:05,02:55,175.00,5950
Air India,512,Delhi,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,16:20,03:10,190.00,6460
SpiceJet,2403,Adampur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,16:35,03:25,205.00,2875
Air India,822,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:10,17:00,03:50,230.00,2875
Air India,715,Imphal,Aizwal,Thursday,N,N,N,Y,N,N,N,13:15,13:55,00:40,40.00,1360
Alliance Air (India),713,Kangra,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,13:55,00:40,40.00,1360
IndiGo,477,Amritsar,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:05,00:50,50.00,1700
Alliance Air (India),734,Shillong,Dimapur,"Sunday,Tuesday,Thursday,Friday",N,Y,N,Y,Y,N,Y,13:15,14:05,00:50,50.00,1700
IndiGo,323,Agartala,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:05,00:50,50.00,1700
GoAir,623,Kannur International Airport,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,13:15,14:10,00:55,55.00,1870
Jet Airways,759,Chennai,Madurai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:15,01:00,60.00,2040
SpiceJet,963,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,13:15,14:15,01:00,60.00,2040
SpiceJet,963,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:15,01:00,60.00,2040
Air India,672,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,13:15,14:20,01:05,65.00,2210
Air India,672,Madurai,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Saturday",N,Y,Y,Y,N,Y,Y,13:15,14:20,01:05,65.00,2210
SpiceJet,431,Chennai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:25,01:10,70.00,2380
Star Air,124,Kishangarh,Indore,Saturday,N,N,N,N,N,Y,N,13:15,14:25,01:10,70.00,2380
SpiceJet,3746,Mumbai,Belgaum,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:25,01:10,70.00,2380
IndiGo,5253,Kolkata,Gaya,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:25,01:10,70.00,2380
IndiGo,571,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,13:15,14:30,01:15,75.00,2550
IndiGo,292,Chennai,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:30,01:15,75.00,2550
Air India,471,Delhi,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:35,01:20,80.00,2720
Air India,471,Delhi,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,13:15,14:35,01:20,80.00,2720
IndiGo,7584,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:35,01:20,80.00,2720
IndiGo,5616,Udaipur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:35,01:20,80.00,2720
IndiGo,7108,Indore,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:35,01:20,80.00,2720
IndiGo,7108,Indore,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:35,01:20,80.00,2720
SpiceJet,3593,Chennai,Tuticorin,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,13:15,14:40,01:25,85.00,2890
IndiGo,7973,Kannur International Airport,Thiruvananthapuram,Monday,Y,N,N,N,N,N,N,13:15,14:40,01:25,85.00,2890
GoAir,332,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:40,01:25,85.00,2890
Vistara,673,Delhi,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:40,01:25,85.00,2890
IndiGo,6343,Ahmedabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,13:15,14:40,01:25,85.00,2890
Alliance Air (India),687,Allahabad,Dehradun,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,13:15,14:40,01:25,85.00,2890
AirAsia India,515,Bengaluru,Hyderabad,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,13:15,14:45,01:30,90.00,3060
Jet Airways,476,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:45,01:30,90.00,3060
Air India,663,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:45,01:30,90.00,3060
IndiGo,5393,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:45,01:30,90.00,3060
SpiceJet,8963,Srinagar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:45,01:30,90.00,3060
IndiGo,6699,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:45,01:30,90.00,3060
Vistara,842,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:45,01:30,90.00,3060
IndiGo,6374,Chennai,Goa,Saturday,N,N,N,N,N,Y,N,13:15,14:55,01:40,100.00,3400
IndiGo,7181,Bengaluru,Tuticorin,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,14:55,01:40,100.00,3400
Alliance Air (India),898,Goa,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:00,01:45,105.00,3570
Alliance Air (India),695,Delhi,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:00,01:45,105.00,3570
IndiGo,238,Chennai,Raipur,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,13:15,15:00,01:45,105.00,3570
IndiGo,2067,Gaya,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:05,01:50,110.00,3740
SpiceJet,634,Mumbai,Bengaluru,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,N,13:15,15:05,01:50,110.00,3740
IndiGo,166,Chennai,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:05,01:50,110.00,3740
Alliance Air (India),848,Mysore,Hyderabad,"Sunday,Wednesday",N,N,Y,N,N,N,Y,13:15,15:05,01:50,110.00,3740
IndiGo,7921,Hyderabad,Mysore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:05,01:50,110.00,3740
IndiGo,7964,Hubli,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:10,01:55,115.00,3910
IndiGo,644,Hyderabad,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:10,01:55,115.00,3910
IndiGo,7075,Ahmedabad,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,13:15,15:10,01:55,115.00,3910
IndiGo,7075,Ahmedabad,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,13:15,15:10,01:55,115.00,3910
IndiGo,5226,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:10,01:55,115.00,3910
AirAsia India,312,Mumbai,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Saturday",N,Y,Y,Y,N,Y,Y,13:15,15:15,02:00,120.00,4080
AirAsia India,325,Mumbai,Kochi,"Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,N,13:15,15:15,02:00,120.00,4080
IndiGo,919,Jodhpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:15,02:00,120.00,4080
GoAir,153,Delhi,Bagdogra,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,13:15,15:20,02:05,125.00,4250
IndiGo,238,Chennai,Surat,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,13:15,15:20,02:05,125.00,4250
IndiGo,928,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:25,02:10,130.00,4420
IndiGo,378,Kolkata,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:25,02:10,130.00,4420
TruJet,102,Tirupati,Hyderabad,"Monday,Tuesday,Wednesday,Friday,Saturday",Y,Y,Y,N,Y,Y,N,13:15,15:25,02:10,130.00,4420
IndiGo,238,Chennai,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:25,02:10,130.00,4420
AirAsia India,776,Bagdogra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:25,02:10,130.00,4420
GoAir,350,Varanasi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:30,02:15,135.00,4590
IndiGo,292,Chennai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:35,02:20,140.00,4760
IndiGo,257,Dehradun,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:35,02:20,140.00,4760
Vistara,880,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:35,02:20,140.00,4760
Vistara,635,Mumbai,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:40,02:25,145.00,4930
SpiceJet,5548,Patna,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:45,02:30,150.00,5100
GoAir,883,Lucknow,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:50,02:35,155.00,5270
IndiGo,172,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:50,02:35,155.00,5270
GoAir,152,Guwahati,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:55,02:40,160.00,5440
Air India,501,Bengaluru,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,13:15,15:55,02:40,160.00,5440
Air India,501,Bengaluru,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,15:55,02:40,160.00,5440
SpiceJet,527,Bengaluru,Varanasi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,13:15,16:00,02:45,165.00,5610
Vistara,837,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,16:00,02:45,165.00,5610
SpiceJet,857,Tirupati,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,16:00,02:45,165.00,5610
GoAir,982,Bagdogra,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,16:05,02:50,170.00,5780
IndiGo,2514,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,16:10,02:55,175.00,5950
IndiGo,6145,Guwahati,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:15,16:20,03:05,185.00,6290
IndiGo,358,Imphal,Agartala,"Monday,Tuesday,Thursday,Saturday",Y,Y,N,Y,N,Y,N,13:20,14:15,00:55,55.00,1870
IndiGo,524,Agartala,Imphal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:15,00:55,55.00,1870
Air India,429,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:20,01:00,60.00,2040
IndiGo,184,Dehradun,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:20,01:00,60.00,2040
Air India,564,Bengaluru,Chennai,"Monday,Tuesday,Thursday,Saturday",Y,Y,N,Y,N,Y,N,13:20,14:20,01:00,60.00,2040
IndiGo,7282,Kadapa,Vijayawada,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,13:20,14:20,01:00,60.00,2040
SpiceJet,2768,Delhi,Kishangarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:25,01:05,65.00,2210
FlyBig,212,Kolkata,Rupsi,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,13:20,14:25,01:05,65.00,2210
Star Air,153,Belgaum,Tirupati,"Sunday,Tuesday",N,Y,N,N,N,N,Y,13:20,14:25,01:05,65.00,2210
Star Air,103,Hubli,Tirupati,"Thursday,Saturday",N,N,N,Y,N,Y,N,13:20,14:25,01:05,65.00,2210
IndiGo,6519,Agartala,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:25,01:05,65.00,2210
Air India,507,Hubli,Mumbai,"Monday,Tuesday,Friday",Y,Y,N,N,Y,N,N,13:20,14:30,01:10,70.00,2380
SpiceJet,1093,Tirupati,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,13:20,14:30,01:10,70.00,2380
Air India,521,Hyderabad,Visakhapatnam,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,13:20,14:30,01:10,70.00,2380
GoAir,913,Srinagar,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:30,01:10,70.00,2380
Air India,471,Delhi,Udaipur,"Monday,Thursday,Friday",Y,N,N,Y,Y,N,N,13:20,14:35,01:15,75.00,2550
IndiGo,708,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:35,01:15,75.00,2550
Air India,471,Delhi,Udaipur,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,13:20,14:35,01:15,75.00,2550
SpiceJet,526,Goa,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,13:20,14:35,01:15,75.00,2550
IndiGo,6147,Thiruvananthapuram,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:35,01:15,75.00,2550
IndiGo,7477,Kadapa,Vijayawada,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,13:20,14:35,01:15,75.00,2550
TruJet,716,Mumbai,Jalgaon,Saturday,N,N,N,N,N,Y,N,13:20,14:40,01:20,80.00,2720
IndiGo,6467,Hyderabad,Raipur,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,13:20,14:40,01:20,80.00,2720
IndiGo,6467,Hyderabad,Raipur,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,13:20,14:40,01:20,80.00,2720
IndiGo,925,Ranchi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:40,01:20,80.00,2720
Vistara,994,Delhi,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:45,01:25,85.00,2890
Alliance Air (India),562,Goa,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,13:20,14:45,01:25,85.00,2890
Vistara,812,Delhi,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:45,01:25,85.00,2890
IndiGo,2512,Vadodara,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:45,01:25,85.00,2890
AirAsia India,942,Bengaluru,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:45,01:25,85.00,2890
Jet Airways,659,Guwahati,Aizwal,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,13:20,14:50,01:30,90.00,3060
Jet Airways,675,Guwahati,Aizwal,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,13:20,14:50,01:30,90.00,3060
IndiGo,874,Kolkata,Imphal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:50,01:30,90.00,3060
SpiceJet,3012,Hyderabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,13:20,14:50,01:30,90.00,3060
IndiGo,528,Chennai,Pune,Monday,Y,N,N,N,N,N,N,13:20,14:55,01:35,95.00,3230
SpiceJet,2973,Kangra,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:55,01:35,95.00,3230
IndiGo,2521,Delhi,Gaya,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,14:55,01:35,95.00,3230
Jetlite,422,Calicut,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:00,01:40,100.00,3400
IndiGo,528,Kochi,Pune,Monday,Y,N,N,N,N,N,N,13:20,15:00,01:40,100.00,3400
IndiGo,444,Hyderabad,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:00,01:40,100.00,3400
IndiGo,6537,Hyderabad,Vadodara,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:00,01:40,100.00,3400
IndiGo,6358,Kolkata,Imphal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:00,01:40,100.00,3400
SpiceJet,2947,Kolkata,Khajuraho,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:00,01:40,100.00,3400
IndiGo,6492,Delhi,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:00,01:40,100.00,3400
Air India,618,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:00,01:40,100.00,3400
AirAsia India,361,Ahmedabad,Bengaluru,"Sunday,Tuesday,Thursday,Friday",N,Y,N,Y,Y,N,Y,13:20,15:05,01:45,105.00,3570
IndiGo,7155,Imphal,Kolkata,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,13:20,15:05,01:45,105.00,3570
Jet Airways,415,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:10,01:50,110.00,3740
IndiGo,6915,Hyderabad,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:10,01:50,110.00,3740
IndiGo,2256,Nagpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:15,01:55,115.00,3910
IndiGo,2256,MIHAN,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:15,01:55,115.00,3910
IndiGo,7581,Kolhapur,Ahmedabad,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,13:20,15:15,01:55,115.00,3910
IndiGo,7581,Agra,Ahmedabad,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,13:20,15:15,01:55,115.00,3910
SpiceJet,705,Surat,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:20,02:00,120.00,4080
Jet Airways,180,Patna,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:25,02:05,125.00,4250
IndiGo,804,Port Blair,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:25,02:05,125.00,4250
IndiGo,482,Ranchi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,13:20,15:25,02:05,125.00,4250
